case_id,language,transform,v3_triggered
ntx3-001584-2,tel_Latn,punctuation,False
ntx3-001584-2,tel_Latn,zero_width,False
ntx3-001465-0,eng_Latn,nfkc,False
ntx3-001465-0,eng_Latn,extra_spaces,False
ntx3-001465-0,eng_Latn,punctuation,False
ntx3-001465-0,eng_Latn,zero_width,False
ntx3-000953-1,hin_Latn,nfkc,False
ntx3-000953-1,hin_Latn,extra_spaces,False
ntx3-000953-1,hin_Latn,punctuation,False
ntx3-000953-1,hin_Latn,zero_width,False
ntx3-001878-3,tel_Telu,nfkc,False
ntx3-001878-3,tel_Telu,extra_spaces,False
ntx3-001878-3,tel_Telu,punctuation,False
ntx3-001878-3,tel_Telu,zero_width,False
ntx3-001814-2,tel_Latn,nfkc,False
ntx3-001814-2,tel_Latn,extra_spaces,False
ntx3-001814-2,tel_Latn,punctuation,False
ntx3-001814-2,tel_Latn,zero_width,False
ntx3-001198-2,tel_Latn,nfkc,False
ntx3-001198-2,tel_Latn,extra_spaces,False
ntx3-001198-2,tel_Latn,punctuation,False
ntx3-001198-2,tel_Latn,zero_width,False
ntx3-001013-0,eng_Latn,nfkc,False
ntx3-001013-0,eng_Latn,extra_spaces,False
ntx3-001013-0,eng_Latn,punctuation,False
ntx3-001013-0,eng_Latn,zero_width,False
ntx3-002291-0,eng_Latn,nfkc,False
ntx3-002291-0,eng_Latn,extra_spaces,False
ntx3-002291-0,eng_Latn,punctuation,False
ntx3-002291-0,eng_Latn,zero_width,False
ntx3-001694-0,eng_Latn,nfkc,False
ntx3-001694-0,eng_Latn,extra_spaces,False
ntx3-001694-0,eng_Latn,punctuation,False
ntx3-001694-0,eng_Latn,zero_width,False
ntx3-000395-2,tel_Latn,nfkc,False
ntx3-000395-2,tel_Latn,extra_spaces,False
ntx3-000395-2,tel_Latn,punctuation,False
ntx3-000395-2,tel_Latn,zero_width,False
ntx3-001019-1,hin_Latn,nfkc,False
ntx3-001019-1,hin_Latn,extra_spaces,False
ntx3-001019-1,hin_Latn,punctuation,False
ntx3-001019-1,hin_Latn,zero_width,False
ntx3-001013-3,tel_Telu,nfkc,False
ntx3-001013-3,tel_Telu,extra_spaces,False
ntx3-001013-3,tel_Telu,punctuation,False
ntx3-001013-3,tel_Telu,zero_width,False
ntx3-002173-1,hin_Latn,nfkc,False
ntx3-002173-1,hin_Latn,extra_spaces,False
ntx3-002173-1,hin_Latn,punctuation,False
ntx3-002173-1,hin_Latn,zero_width,False
ntx3-002459-3,tel_Telu,nfkc,False
ntx3-002459-3,tel_Telu,extra_spaces,False
ntx3-002459-3,tel_Telu,punctuation,False
ntx3-002459-3,tel_Telu,zero_width,False
ntx3-001528-1,hin_Latn,nfkc,False
ntx3-001528-1,hin_Latn,extra_spaces,False
ntx3-001528-1,hin_Latn,punctuation,False
ntx3-001528-1,hin_Latn,zero_width,False
ntx3-001424-1,hin_Latn,nfkc,False
ntx3-001424-1,hin_Latn,extra_spaces,False
ntx3-001424-1,hin_Latn,punctuation,False
ntx3-001424-1,hin_Latn,zero_width,False
ntx3-000516-1,hin_Latn,nfkc,False
ntx3-000516-1,hin_Latn,extra_spaces,False
ntx3-000516-1,hin_Latn,punctuation,False
ntx3-000516-1,hin_Latn,zero_width,False
ntx3-001705-0,eng_Latn,nfkc,False
ntx3-001705-0,eng_Latn,extra_spaces,False
ntx3-001705-0,eng_Latn,punctuation,False
ntx3-001705-0,eng_Latn,zero_width,False
ntx3-000160-1,hin_Latn,nfkc,False
ntx3-000160-1,hin_Latn,extra_spaces,False
ntx3-000160-1,hin_Latn,punctuation,False
ntx3-000160-1,hin_Latn,zero_width,False
ntx3-000395-3,tel_Telu,nfkc,False
ntx3-000395-3,tel_Telu,extra_spaces,False
ntx3-000395-3,tel_Telu,punctuation,False
ntx3-000395-3,tel_Telu,zero_width,False
ntx3-001246-2,tel_Latn,nfkc,False
ntx3-001246-2,tel_Latn,extra_spaces,False
ntx3-001246-2,tel_Latn,punctuation,False
ntx3-001246-2,tel_Latn,zero_width,False
ntx3-000958-3,tel_Telu,nfkc,False
ntx3-000958-3,tel_Telu,extra_spaces,False
ntx3-000958-3,tel_Telu,punctuation,False
ntx3-000958-3,tel_Telu,zero_width,False
ntx3-000175-0,eng_Latn,nfkc,False
ntx3-000175-0,eng_Latn,extra_spaces,False
ntx3-000175-0,eng_Latn,punctuation,False
ntx3-000175-0,eng_Latn,zero_width,False
ntx3-000452-0,eng_Latn,nfkc,False
ntx3-000452-0,eng_Latn,extra_spaces,False
ntx3-000452-0,eng_Latn,punctuation,False
ntx3-000452-0,eng_Latn,zero_width,False
ntx3-000709-2,tel_Latn,nfkc,False
ntx3-000709-2,tel_Latn,extra_spaces,False
ntx3-000709-2,tel_Latn,punctuation,False
ntx3-000709-2,tel_Latn,zero_width,False
ntx3-002249-2,tel_Latn,nfkc,False
ntx3-002249-2,tel_Latn,extra_spaces,False
ntx3-002249-2,tel_Latn,punctuation,False
ntx3-002249-2,tel_Latn,zero_width,False
ntx3-002206-2,tel_Latn,nfkc,False
ntx3-002206-2,tel_Latn,extra_spaces,False
ntx3-002206-2,tel_Latn,punctuation,False
ntx3-002206-2,tel_Latn,zero_width,False
ntx3-000800-2,tel_Latn,nfkc,False
ntx3-000800-2,tel_Latn,extra_spaces,False
ntx3-000800-2,tel_Latn,punctuation,False
ntx3-000800-2,tel_Latn,zero_width,False
ntx3-000901-1,hin_Latn,nfkc,False
ntx3-000901-1,hin_Latn,extra_spaces,False
ntx3-000901-1,hin_Latn,punctuation,False
ntx3-000901-1,hin_Latn,zero_width,False
ntx3-000577-2,tel_Latn,nfkc,False
ntx3-000577-2,tel_Latn,extra_spaces,False
ntx3-000577-2,tel_Latn,punctuation,False
ntx3-000577-2,tel_Latn,zero_width,False
ntx3-001932-1,hin_Latn,nfkc,False
ntx3-001932-1,hin_Latn,extra_spaces,False
ntx3-001932-1,hin_Latn,punctuation,False
ntx3-001932-1,hin_Latn,zero_width,False
ntx3-001878-0,eng_Latn,nfkc,False
ntx3-001878-0,eng_Latn,extra_spaces,False
ntx3-001878-0,eng_Latn,punctuation,False
ntx3-001878-0,eng_Latn,zero_width,False
ntx3-000616-3,tel_Telu,nfkc,False
ntx3-000616-3,tel_Telu,extra_spaces,False
ntx3-000616-3,tel_Telu,punctuation,False
ntx3-000616-3,tel_Telu,zero_width,False
ntx3-000809-0,eng_Latn,nfkc,False
ntx3-000809-0,eng_Latn,extra_spaces,False
ntx3-000809-0,eng_Latn,punctuation,False
ntx3-000809-0,eng_Latn,zero_width,False
ntx3-001716-0,eng_Latn,nfkc,False
ntx3-001716-0,eng_Latn,extra_spaces,False
ntx3-001716-0,eng_Latn,punctuation,False
ntx3-001716-0,eng_Latn,zero_width,False
ntx3-001445-1,hin_Latn,nfkc,False
ntx3-001445-1,hin_Latn,extra_spaces,False
ntx3-001445-1,hin_Latn,punctuation,False
ntx3-001445-1,hin_Latn,zero_width,False
ntx3-002327-2,tel_Latn,nfkc,False
ntx3-002327-2,tel_Latn,extra_spaces,False
ntx3-002327-2,tel_Latn,punctuation,False
ntx3-002327-2,tel_Latn,zero_width,False
ntx3-002055-1,hin_Latn,nfkc,False
ntx3-002055-1,hin_Latn,extra_spaces,False
ntx3-002055-1,hin_Latn,punctuation,False
ntx3-002055-1,hin_Latn,zero_width,False
ntx3-001566-1,hin_Latn,nfkc,False
ntx3-001566-1,hin_Latn,extra_spaces,False
ntx3-001566-1,hin_Latn,punctuation,False
ntx3-001566-1,hin_Latn,zero_width,False
ntx3-001628-2,tel_Latn,nfkc,False
ntx3-001628-2,tel_Latn,extra_spaces,False
ntx3-001628-2,tel_Latn,punctuation,False
ntx3-001628-2,tel_Latn,zero_width,False
ntx3-001213-2,tel_Latn,nfkc,False
ntx3-001213-2,tel_Latn,extra_spaces,False
ntx3-001213-2,tel_Latn,punctuation,False
ntx3-001213-2,tel_Latn,zero_width,False
ntx3-000800-1,hin_Latn,nfkc,False
ntx3-000800-1,hin_Latn,extra_spaces,False
ntx3-000800-1,hin_Latn,punctuation,False
ntx3-000800-1,hin_Latn,zero_width,False
ntx3-001932-0,eng_Latn,nfkc,False
ntx3-001932-0,eng_Latn,extra_spaces,False
ntx3-001932-0,eng_Latn,punctuation,False
ntx3-001932-0,eng_Latn,zero_width,False
ntx3-001729-1,hin_Latn,nfkc,False
ntx3-001729-1,hin_Latn,extra_spaces,False
ntx3-001729-1,hin_Latn,punctuation,False
ntx3-001729-1,hin_Latn,zero_width,False
ntx3-000589-1,hin_Latn,nfkc,False
ntx3-000589-1,hin_Latn,extra_spaces,False
ntx3-000589-1,hin_Latn,punctuation,False
ntx3-000589-1,hin_Latn,zero_width,False
ntx3-000232-3,tel_Telu,nfkc,False
ntx3-000232-3,tel_Telu,extra_spaces,False
ntx3-000232-3,tel_Telu,punctuation,False
ntx3-000232-3,tel_Telu,zero_width,False
ntx3-002318-2,tel_Latn,nfkc,False
ntx3-002318-2,tel_Latn,extra_spaces,False
ntx3-002318-2,tel_Latn,punctuation,False
ntx3-002318-2,tel_Latn,zero_width,False
ntx3-002237-0,eng_Latn,nfkc,False
ntx3-002237-0,eng_Latn,extra_spaces,False
ntx3-002237-0,eng_Latn,punctuation,False
ntx3-002237-0,eng_Latn,zero_width,False
ntx3-001933-2,tel_Latn,nfkc,False
ntx3-001933-2,tel_Latn,extra_spaces,False
ntx3-001933-2,tel_Latn,punctuation,False
ntx3-001933-2,tel_Latn,zero_width,False
ntx3-001415-0,eng_Latn,nfkc,False
ntx3-001415-0,eng_Latn,extra_spaces,False
ntx3-001415-0,eng_Latn,punctuation,False
ntx3-001415-0,eng_Latn,zero_width,False
ntx3-002267-1,hin_Latn,nfkc,False
ntx3-002267-1,hin_Latn,extra_spaces,False
ntx3-002267-1,hin_Latn,punctuation,False
ntx3-002267-1,hin_Latn,zero_width,False
ntx3-002291-3,tel_Telu,nfkc,False
ntx3-002291-3,tel_Telu,extra_spaces,False
ntx3-002291-3,tel_Telu,punctuation,False
ntx3-002291-3,tel_Telu,zero_width,False
ntx3-002296-1,hin_Latn,nfkc,False
ntx3-002296-1,hin_Latn,extra_spaces,False
ntx3-002296-1,hin_Latn,punctuation,False
ntx3-002296-1,hin_Latn,zero_width,False
ntx3-000890-1,hin_Latn,nfkc,False
ntx3-000890-1,hin_Latn,extra_spaces,False
ntx3-000890-1,hin_Latn,punctuation,False
ntx3-000890-1,hin_Latn,zero_width,False
ntx3-002329-3,tel_Telu,nfkc,False
ntx3-002329-3,tel_Telu,extra_spaces,False
ntx3-002329-3,tel_Telu,punctuation,False
ntx3-002329-3,tel_Telu,zero_width,False
ntx3-000246-2,tel_Latn,nfkc,False
ntx3-000246-2,tel_Latn,extra_spaces,False
ntx3-000246-2,tel_Latn,punctuation,False
ntx3-000246-2,tel_Latn,zero_width,False
ntx3-000300-3,tel_Telu,nfkc,False
ntx3-000300-3,tel_Telu,extra_spaces,False
ntx3-000300-3,tel_Telu,punctuation,False
ntx3-000300-3,tel_Telu,zero_width,False
ntx3-001087-2,tel_Latn,nfkc,False
ntx3-001087-2,tel_Latn,extra_spaces,False
ntx3-001087-2,tel_Latn,punctuation,False
ntx3-001087-2,tel_Latn,zero_width,False
ntx3-000469-3,tel_Telu,nfkc,False
ntx3-000469-3,tel_Telu,extra_spaces,False
ntx3-000469-3,tel_Telu,punctuation,False
ntx3-000469-3,tel_Telu,zero_width,False
ntx3-002172-2,tel_Latn,nfkc,False
ntx3-002172-2,tel_Latn,extra_spaces,False
ntx3-002172-2,tel_Latn,punctuation,False
ntx3-002172-2,tel_Latn,zero_width,False
ntx3-000238-3,tel_Telu,nfkc,False
ntx3-000238-3,tel_Telu,extra_spaces,False
ntx3-000238-3,tel_Telu,punctuation,False
ntx3-000238-3,tel_Telu,zero_width,False
ntx3-001154-3,tel_Telu,nfkc,False
ntx3-001154-3,tel_Telu,extra_spaces,False
ntx3-001154-3,tel_Telu,punctuation,False
ntx3-001154-3,tel_Telu,zero_width,False
ntx3-000495-0,eng_Latn,nfkc,False
ntx3-000495-0,eng_Latn,extra_spaces,False
ntx3-000495-0,eng_Latn,punctuation,False
ntx3-000495-0,eng_Latn,zero_width,False
ntx3-000438-3,tel_Telu,nfkc,False
ntx3-000438-3,tel_Telu,extra_spaces,False
ntx3-000438-3,tel_Telu,punctuation,False
ntx3-000438-3,tel_Telu,zero_width,False
ntx3-002054-2,tel_Latn,nfkc,False
ntx3-002054-2,tel_Latn,extra_spaces,False
ntx3-002054-2,tel_Latn,punctuation,False
ntx3-002054-2,tel_Latn,zero_width,False
ntx3-000888-1,hin_Latn,nfkc,False
ntx3-000888-1,hin_Latn,extra_spaces,False
ntx3-000888-1,hin_Latn,punctuation,False
ntx3-000888-1,hin_Latn,zero_width,False
ntx3-000869-3,tel_Telu,nfkc,False
ntx3-000869-3,tel_Telu,extra_spaces,False
ntx3-000869-3,tel_Telu,punctuation,False
ntx3-000869-3,tel_Telu,zero_width,False
ntx3-000556-3,tel_Telu,nfkc,False
ntx3-000556-3,tel_Telu,extra_spaces,False
ntx3-000556-3,tel_Telu,punctuation,False
ntx3-000556-3,tel_Telu,zero_width,False
ntx3-002304-2,tel_Latn,nfkc,False
ntx3-002304-2,tel_Latn,extra_spaces,False
ntx3-002304-2,tel_Latn,punctuation,False
ntx3-002304-2,tel_Latn,zero_width,False
ntx3-001529-0,eng_Latn,nfkc,False
ntx3-001529-0,eng_Latn,extra_spaces,False
ntx3-001529-0,eng_Latn,punctuation,False
ntx3-001529-0,eng_Latn,zero_width,False
ntx3-001652-0,eng_Latn,nfkc,False
ntx3-001652-0,eng_Latn,extra_spaces,False
ntx3-001652-0,eng_Latn,punctuation,False
ntx3-001652-0,eng_Latn,zero_width,False
ntx3-001625-3,tel_Telu,nfkc,False
ntx3-001625-3,tel_Telu,extra_spaces,False
ntx3-001625-3,tel_Telu,punctuation,False
ntx3-001625-3,tel_Telu,zero_width,False
ntx3-000152-2,tel_Latn,nfkc,False
ntx3-000152-2,tel_Latn,extra_spaces,False
ntx3-000152-2,tel_Latn,punctuation,False
ntx3-000152-2,tel_Latn,zero_width,False
ntx3-002229-0,eng_Latn,nfkc,False
ntx3-002229-0,eng_Latn,extra_spaces,False
ntx3-002229-0,eng_Latn,punctuation,False
ntx3-002229-0,eng_Latn,zero_width,False
ntx3-001519-0,eng_Latn,nfkc,False
ntx3-001519-0,eng_Latn,extra_spaces,False
ntx3-001519-0,eng_Latn,punctuation,False
ntx3-001519-0,eng_Latn,zero_width,False
ntx3-001970-1,hin_Latn,nfkc,False
ntx3-001970-1,hin_Latn,extra_spaces,False
ntx3-001970-1,hin_Latn,punctuation,False
ntx3-001970-1,hin_Latn,zero_width,False
ntx3-000527-2,tel_Latn,nfkc,False
ntx3-000527-2,tel_Latn,extra_spaces,False
ntx3-000527-2,tel_Latn,punctuation,False
ntx3-000527-2,tel_Latn,zero_width,False
ntx3-001277-2,tel_Latn,nfkc,False
ntx3-001277-2,tel_Latn,extra_spaces,False
ntx3-001277-2,tel_Latn,punctuation,False
ntx3-001277-2,tel_Latn,zero_width,False
ntx3-002135-3,tel_Telu,nfkc,False
ntx3-002135-3,tel_Telu,extra_spaces,False
ntx3-002135-3,tel_Telu,punctuation,False
ntx3-002135-3,tel_Telu,zero_width,False
ntx3-002230-3,tel_Telu,nfkc,False
ntx3-002230-3,tel_Telu,extra_spaces,False
ntx3-002230-3,tel_Telu,punctuation,False
ntx3-002230-3,tel_Telu,zero_width,False
ntx3-001059-0,eng_Latn,nfkc,False
ntx3-001059-0,eng_Latn,extra_spaces,False
ntx3-001059-0,eng_Latn,punctuation,False
ntx3-001059-0,eng_Latn,zero_width,False
ntx3-000464-3,tel_Telu,nfkc,False
ntx3-000464-3,tel_Telu,extra_spaces,False
ntx3-000464-3,tel_Telu,punctuation,False
ntx3-000464-3,tel_Telu,zero_width,False
ntx3-000776-3,tel_Telu,nfkc,False
ntx3-000776-3,tel_Telu,extra_spaces,False
ntx3-000776-3,tel_Telu,punctuation,False
ntx3-000776-3,tel_Telu,zero_width,False
ntx3-001112-0,eng_Latn,nfkc,False
ntx3-001112-0,eng_Latn,extra_spaces,False
ntx3-001112-0,eng_Latn,punctuation,False
ntx3-001112-0,eng_Latn,zero_width,False
ntx3-002011-2,tel_Latn,nfkc,False
ntx3-002011-2,tel_Latn,extra_spaces,False
ntx3-002011-2,tel_Latn,punctuation,False
ntx3-002011-2,tel_Latn,zero_width,False
ntx3-000792-3,tel_Telu,nfkc,False
ntx3-000792-3,tel_Telu,extra_spaces,False
ntx3-000792-3,tel_Telu,punctuation,False
ntx3-000792-3,tel_Telu,zero_width,False
ntx3-000705-3,tel_Telu,nfkc,False
ntx3-000705-3,tel_Telu,extra_spaces,False
ntx3-000705-3,tel_Telu,punctuation,False
ntx3-000705-3,tel_Telu,zero_width,False
ntx3-000520-1,hin_Latn,nfkc,False
ntx3-000520-1,hin_Latn,extra_spaces,False
ntx3-000520-1,hin_Latn,punctuation,False
ntx3-000520-1,hin_Latn,zero_width,False
ntx3-001860-2,tel_Latn,nfkc,False
ntx3-001860-2,tel_Latn,extra_spaces,False
ntx3-001860-2,tel_Latn,punctuation,False
ntx3-001860-2,tel_Latn,zero_width,False
ntx3-000741-0,eng_Latn,nfkc,False
ntx3-000741-0,eng_Latn,extra_spaces,False
ntx3-000741-0,eng_Latn,punctuation,False
ntx3-000741-0,eng_Latn,zero_width,False
ntx3-001450-0,eng_Latn,nfkc,False
ntx3-001450-0,eng_Latn,extra_spaces,False
ntx3-001450-0,eng_Latn,punctuation,False
ntx3-001450-0,eng_Latn,zero_width,False
ntx3-001201-1,hin_Latn,nfkc,False
ntx3-001201-1,hin_Latn,extra_spaces,False
ntx3-001201-1,hin_Latn,punctuation,False
ntx3-001201-1,hin_Latn,zero_width,False
ntx3-000520-2,tel_Latn,nfkc,False
ntx3-000520-2,tel_Latn,extra_spaces,False
ntx3-000520-2,tel_Latn,punctuation,False
ntx3-000520-2,tel_Latn,zero_width,False
ntx3-000996-0,eng_Latn,nfkc,False
ntx3-000996-0,eng_Latn,extra_spaces,False
ntx3-000996-0,eng_Latn,punctuation,False
ntx3-000996-0,eng_Latn,zero_width,False
ntx3-002078-1,hin_Latn,nfkc,False
ntx3-002078-1,hin_Latn,extra_spaces,False
ntx3-002078-1,hin_Latn,punctuation,False
ntx3-002078-1,hin_Latn,zero_width,False
ntx3-000555-0,eng_Latn,nfkc,False
ntx3-000555-0,eng_Latn,extra_spaces,False
ntx3-000555-0,eng_Latn,punctuation,False
ntx3-000555-0,eng_Latn,zero_width,False
ntx3-002108-3,tel_Telu,nfkc,False
ntx3-002108-3,tel_Telu,extra_spaces,False
ntx3-002108-3,tel_Telu,punctuation,False
ntx3-002108-3,tel_Telu,zero_width,False
ntx3-001048-3,tel_Telu,nfkc,False
ntx3-001048-3,tel_Telu,extra_spaces,False
ntx3-001048-3,tel_Telu,punctuation,False
ntx3-001048-3,tel_Telu,zero_width,False
ntx3-002117-1,hin_Latn,nfkc,False
ntx3-002117-1,hin_Latn,extra_spaces,False
ntx3-002117-1,hin_Latn,punctuation,False
ntx3-002117-1,hin_Latn,zero_width,False
ntx3-001171-3,tel_Telu,nfkc,False
ntx3-001171-3,tel_Telu,extra_spaces,False
ntx3-001171-3,tel_Telu,punctuation,False
ntx3-001171-3,tel_Telu,zero_width,False
ntx3-001123-2,tel_Latn,nfkc,False
ntx3-001123-2,tel_Latn,extra_spaces,False
ntx3-001123-2,tel_Latn,punctuation,False
ntx3-001123-2,tel_Latn,zero_width,False
ntx3-000399-2,tel_Latn,nfkc,False
ntx3-000399-2,tel_Latn,extra_spaces,False
ntx3-000399-2,tel_Latn,punctuation,False
ntx3-000399-2,tel_Latn,zero_width,False
ntx3-001197-0,eng_Latn,nfkc,False
ntx3-001197-0,eng_Latn,extra_spaces,False
ntx3-001197-0,eng_Latn,punctuation,False
ntx3-001197-0,eng_Latn,zero_width,False
ntx3-001721-3,tel_Telu,nfkc,False
ntx3-001721-3,tel_Telu,extra_spaces,False
ntx3-001721-3,tel_Telu,punctuation,False
ntx3-001721-3,tel_Telu,zero_width,False
ntx3-001897-3,tel_Telu,nfkc,False
ntx3-001897-3,tel_Telu,extra_spaces,False
ntx3-001897-3,tel_Telu,punctuation,False
ntx3-001897-3,tel_Telu,zero_width,False
ntx3-001284-3,tel_Telu,nfkc,False
ntx3-001284-3,tel_Telu,extra_spaces,False
ntx3-001284-3,tel_Telu,punctuation,False
ntx3-001284-3,tel_Telu,zero_width,False
ntx3-000261-2,tel_Latn,nfkc,False
ntx3-000261-2,tel_Latn,extra_spaces,False
ntx3-000261-2,tel_Latn,punctuation,False
ntx3-000261-2,tel_Latn,zero_width,False
ntx3-002492-1,hin_Latn,nfkc,False
ntx3-002492-1,hin_Latn,extra_spaces,False
ntx3-002492-1,hin_Latn,punctuation,False
ntx3-002492-1,hin_Latn,zero_width,False
ntx3-002470-1,hin_Latn,nfkc,False
ntx3-002470-1,hin_Latn,extra_spaces,False
ntx3-002470-1,hin_Latn,punctuation,False
ntx3-002470-1,hin_Latn,zero_width,False
ntx3-001141-3,tel_Telu,nfkc,False
ntx3-001141-3,tel_Telu,extra_spaces,False
ntx3-001141-3,tel_Telu,punctuation,False
ntx3-001141-3,tel_Telu,zero_width,False
ntx3-002412-1,hin_Latn,nfkc,False
ntx3-002412-1,hin_Latn,extra_spaces,False
ntx3-002412-1,hin_Latn,punctuation,False
ntx3-002412-1,hin_Latn,zero_width,False
ntx3-001975-2,tel_Latn,nfkc,False
ntx3-001975-2,tel_Latn,extra_spaces,False
ntx3-001975-2,tel_Latn,punctuation,False
ntx3-001975-2,tel_Latn,zero_width,False
ntx3-001859-0,eng_Latn,nfkc,False
ntx3-001859-0,eng_Latn,extra_spaces,False
ntx3-001859-0,eng_Latn,punctuation,False
ntx3-001859-0,eng_Latn,zero_width,False
ntx3-001578-1,hin_Latn,nfkc,False
ntx3-001578-1,hin_Latn,extra_spaces,False
ntx3-001578-1,hin_Latn,punctuation,False
ntx3-001578-1,hin_Latn,zero_width,False
ntx3-002026-2,tel_Latn,nfkc,False
ntx3-002026-2,tel_Latn,extra_spaces,False
ntx3-002026-2,tel_Latn,punctuation,False
ntx3-002026-2,tel_Latn,zero_width,False
ntx3-001567-2,tel_Latn,nfkc,False
ntx3-001567-2,tel_Latn,extra_spaces,False
ntx3-001567-2,tel_Latn,punctuation,False
ntx3-001567-2,tel_Latn,zero_width,False
ntx3-002129-1,hin_Latn,nfkc,False
ntx3-002129-1,hin_Latn,extra_spaces,False
ntx3-002129-1,hin_Latn,punctuation,False
ntx3-002129-1,hin_Latn,zero_width,False
ntx3-001795-1,hin_Latn,nfkc,False
ntx3-001795-1,hin_Latn,extra_spaces,False
ntx3-001795-1,hin_Latn,punctuation,False
ntx3-001795-1,hin_Latn,zero_width,False
ntx3-000349-2,tel_Latn,nfkc,False
ntx3-000349-2,tel_Latn,extra_spaces,False
ntx3-000349-2,tel_Latn,punctuation,False
ntx3-000349-2,tel_Latn,zero_width,False
ntx3-001225-0,eng_Latn,nfkc,False
ntx3-001225-0,eng_Latn,extra_spaces,False
ntx3-001225-0,eng_Latn,punctuation,False
ntx3-001225-0,eng_Latn,zero_width,False
ntx3-002235-1,hin_Latn,nfkc,False
ntx3-002235-1,hin_Latn,extra_spaces,False
ntx3-002235-1,hin_Latn,punctuation,False
ntx3-002235-1,hin_Latn,zero_width,False
ntx3-000164-3,tel_Telu,nfkc,False
ntx3-000164-3,tel_Telu,extra_spaces,False
ntx3-000164-3,tel_Telu,punctuation,False
ntx3-000164-3,tel_Telu,zero_width,False
ntx3-002210-3,tel_Telu,nfkc,False
ntx3-002210-3,tel_Telu,extra_spaces,False
ntx3-002210-3,tel_Telu,punctuation,False
ntx3-002210-3,tel_Telu,zero_width,False
ntx3-002224-2,tel_Latn,nfkc,False
ntx3-002224-2,tel_Latn,extra_spaces,False
ntx3-002224-2,tel_Latn,punctuation,False
ntx3-002224-2,tel_Latn,zero_width,False
ntx3-001211-2,tel_Latn,nfkc,False
ntx3-001211-2,tel_Latn,extra_spaces,False
ntx3-001211-2,tel_Latn,punctuation,False
ntx3-001211-2,tel_Latn,zero_width,False
ntx3-000561-2,tel_Latn,nfkc,False
ntx3-000561-2,tel_Latn,extra_spaces,False
ntx3-000561-2,tel_Latn,punctuation,False
ntx3-000561-2,tel_Latn,zero_width,False
ntx3-002011-1,hin_Latn,nfkc,False
ntx3-002011-1,hin_Latn,extra_spaces,False
ntx3-002011-1,hin_Latn,punctuation,False
ntx3-002011-1,hin_Latn,zero_width,False
ntx3-000457-0,eng_Latn,nfkc,False
ntx3-000457-0,eng_Latn,extra_spaces,False
ntx3-000457-0,eng_Latn,punctuation,False
ntx3-000457-0,eng_Latn,zero_width,False
ntx3-001524-1,hin_Latn,nfkc,False
ntx3-001524-1,hin_Latn,extra_spaces,False
ntx3-001524-1,hin_Latn,punctuation,False
ntx3-001524-1,hin_Latn,zero_width,False
ntx3-000913-1,hin_Latn,nfkc,False
ntx3-000913-1,hin_Latn,extra_spaces,False
ntx3-000913-1,hin_Latn,punctuation,False
ntx3-000913-1,hin_Latn,zero_width,False
ntx3-000697-0,eng_Latn,nfkc,False
ntx3-000697-0,eng_Latn,extra_spaces,False
ntx3-000697-0,eng_Latn,punctuation,False
ntx3-000697-0,eng_Latn,zero_width,False
ntx3-001912-3,tel_Telu,nfkc,False
ntx3-001912-3,tel_Telu,extra_spaces,False
ntx3-001912-3,tel_Telu,punctuation,False
ntx3-001912-3,tel_Telu,zero_width,False
ntx3-001695-0,eng_Latn,nfkc,False
ntx3-001695-0,eng_Latn,extra_spaces,False
ntx3-001695-0,eng_Latn,punctuation,False
ntx3-001695-0,eng_Latn,zero_width,False
ntx3-002124-1,hin_Latn,nfkc,False
ntx3-002124-1,hin_Latn,extra_spaces,False
ntx3-002124-1,hin_Latn,punctuation,False
ntx3-002124-1,hin_Latn,zero_width,False
ntx3-001857-3,tel_Telu,nfkc,False
ntx3-001857-3,tel_Telu,extra_spaces,False
ntx3-001857-3,tel_Telu,punctuation,False
ntx3-001857-3,tel_Telu,zero_width,False
ntx3-001663-3,tel_Telu,nfkc,False
ntx3-001663-3,tel_Telu,extra_spaces,False
ntx3-001663-3,tel_Telu,punctuation,False
ntx3-001663-3,tel_Telu,zero_width,False
ntx3-002040-1,hin_Latn,nfkc,False
ntx3-002040-1,hin_Latn,extra_spaces,False
ntx3-002040-1,hin_Latn,punctuation,False
ntx3-002040-1,hin_Latn,zero_width,False
ntx3-002129-0,eng_Latn,nfkc,False
ntx3-002129-0,eng_Latn,extra_spaces,False
ntx3-002129-0,eng_Latn,punctuation,False
ntx3-002129-0,eng_Latn,zero_width,False
ntx3-001844-1,hin_Latn,nfkc,False
ntx3-001844-1,hin_Latn,extra_spaces,False
ntx3-001844-1,hin_Latn,punctuation,False
ntx3-001844-1,hin_Latn,zero_width,False
ntx3-001732-2,tel_Latn,nfkc,False
ntx3-001732-2,tel_Latn,extra_spaces,False
ntx3-001732-2,tel_Latn,punctuation,False
ntx3-001732-2,tel_Latn,zero_width,False
ntx3-001577-1,hin_Latn,nfkc,False
ntx3-001577-1,hin_Latn,extra_spaces,False
ntx3-001577-1,hin_Latn,punctuation,False
ntx3-001577-1,hin_Latn,zero_width,False
ntx3-001985-2,tel_Latn,nfkc,False
ntx3-001985-2,tel_Latn,extra_spaces,False
ntx3-001985-2,tel_Latn,punctuation,False
ntx3-001985-2,tel_Latn,zero_width,False
ntx3-001391-1,hin_Latn,nfkc,False
ntx3-001391-1,hin_Latn,extra_spaces,False
ntx3-001391-1,hin_Latn,punctuation,False
ntx3-001391-1,hin_Latn,zero_width,False
