case_id,language,transform,v3_triggered
ntx3-000741-3,tel_Telu,punctuation,False
ntx3-000741-3,tel_Telu,zero_width,False
ntx3-001848-3,tel_Telu,nfkc,False
ntx3-001848-3,tel_Telu,extra_spaces,False
ntx3-001848-3,tel_Telu,punctuation,False
ntx3-001848-3,tel_Telu,zero_width,False
ntx3-002026-2,tel_Latn,nfkc,False
ntx3-002026-2,tel_Latn,extra_spaces,False
ntx3-002026-2,tel_Latn,punctuation,False
ntx3-002026-2,tel_Latn,zero_width,False
ntx3-000698-3,tel_Telu,nfkc,False
ntx3-000698-3,tel_Telu,extra_spaces,False
ntx3-000698-3,tel_Telu,punctuation,False
ntx3-000698-3,tel_Telu,zero_width,False
ntx3-000979-0,eng_Latn,nfkc,False
ntx3-000979-0,eng_Latn,extra_spaces,False
ntx3-000979-0,eng_Latn,punctuation,False
ntx3-000979-0,eng_Latn,zero_width,False
ntx3-000893-2,tel_Latn,nfkc,False
ntx3-000893-2,tel_Latn,extra_spaces,False
ntx3-000893-2,tel_Latn,punctuation,False
ntx3-000893-2,tel_Latn,zero_width,False
ntx3-001277-1,hin_Latn,nfkc,False
ntx3-001277-1,hin_Latn,extra_spaces,False
ntx3-001277-1,hin_Latn,punctuation,False
ntx3-001277-1,hin_Latn,zero_width,False
ntx3-002436-0,eng_Latn,nfkc,False
ntx3-002436-0,eng_Latn,extra_spaces,False
ntx3-002436-0,eng_Latn,punctuation,False
ntx3-002436-0,eng_Latn,zero_width,False
ntx3-001153-3,tel_Telu,nfkc,False
ntx3-001153-3,tel_Telu,extra_spaces,False
ntx3-001153-3,tel_Telu,punctuation,False
ntx3-001153-3,tel_Telu,zero_width,False
ntx3-000602-1,hin_Latn,nfkc,False
ntx3-000602-1,hin_Latn,extra_spaces,False
ntx3-000602-1,hin_Latn,punctuation,False
ntx3-000602-1,hin_Latn,zero_width,False
ntx3-000561-2,tel_Latn,nfkc,False
ntx3-000561-2,tel_Latn,extra_spaces,False
ntx3-000561-2,tel_Latn,punctuation,False
ntx3-000561-2,tel_Latn,zero_width,False
ntx3-002036-3,tel_Telu,nfkc,False
ntx3-002036-3,tel_Telu,extra_spaces,False
ntx3-002036-3,tel_Telu,punctuation,False
ntx3-002036-3,tel_Telu,zero_width,False
ntx3-001103-3,tel_Telu,nfkc,False
ntx3-001103-3,tel_Telu,extra_spaces,False
ntx3-001103-3,tel_Telu,punctuation,False
ntx3-001103-3,tel_Telu,zero_width,False
ntx3-000246-1,hin_Latn,nfkc,False
ntx3-000246-1,hin_Latn,extra_spaces,False
ntx3-000246-1,hin_Latn,punctuation,False
ntx3-000246-1,hin_Latn,zero_width,False
ntx3-001479-0,eng_Latn,nfkc,False
ntx3-001479-0,eng_Latn,extra_spaces,False
ntx3-001479-0,eng_Latn,punctuation,False
ntx3-001479-0,eng_Latn,zero_width,False
ntx3-002050-1,hin_Latn,nfkc,False
ntx3-002050-1,hin_Latn,extra_spaces,False
ntx3-002050-1,hin_Latn,punctuation,False
ntx3-002050-1,hin_Latn,zero_width,False
ntx3-000765-2,tel_Latn,nfkc,False
ntx3-000765-2,tel_Latn,extra_spaces,False
ntx3-000765-2,tel_Latn,punctuation,False
ntx3-000765-2,tel_Latn,zero_width,False
ntx3-001032-0,eng_Latn,nfkc,False
ntx3-001032-0,eng_Latn,extra_spaces,False
ntx3-001032-0,eng_Latn,punctuation,False
ntx3-001032-0,eng_Latn,zero_width,False
ntx3-002181-2,tel_Latn,nfkc,False
ntx3-002181-2,tel_Latn,extra_spaces,False
ntx3-002181-2,tel_Latn,punctuation,False
ntx3-002181-2,tel_Latn,zero_width,False
ntx3-002124-1,hin_Latn,nfkc,False
ntx3-002124-1,hin_Latn,extra_spaces,False
ntx3-002124-1,hin_Latn,punctuation,False
ntx3-002124-1,hin_Latn,zero_width,False
ntx3-002081-3,tel_Telu,nfkc,False
ntx3-002081-3,tel_Telu,extra_spaces,False
ntx3-002081-3,tel_Telu,punctuation,False
ntx3-002081-3,tel_Telu,zero_width,False
ntx3-001663-3,tel_Telu,nfkc,False
ntx3-001663-3,tel_Telu,extra_spaces,False
ntx3-001663-3,tel_Telu,punctuation,False
ntx3-001663-3,tel_Telu,zero_width,False
ntx3-002194-3,tel_Telu,nfkc,False
ntx3-002194-3,tel_Telu,extra_spaces,False
ntx3-002194-3,tel_Telu,punctuation,False
ntx3-002194-3,tel_Telu,zero_width,False
ntx3-000387-3,tel_Telu,nfkc,False
ntx3-000387-3,tel_Telu,extra_spaces,False
ntx3-000387-3,tel_Telu,punctuation,False
ntx3-000387-3,tel_Telu,zero_width,False
ntx3-000527-3,tel_Telu,nfkc,False
ntx3-000527-3,tel_Telu,extra_spaces,False
ntx3-000527-3,tel_Telu,punctuation,False
ntx3-000527-3,tel_Telu,zero_width,False
ntx3-001643-0,eng_Latn,nfkc,False
ntx3-001643-0,eng_Latn,extra_spaces,False
ntx3-001643-0,eng_Latn,punctuation,False
ntx3-001643-0,eng_Latn,zero_width,False
ntx3-002493-1,hin_Latn,nfkc,False
ntx3-002493-1,hin_Latn,extra_spaces,False
ntx3-002493-1,hin_Latn,punctuation,False
ntx3-002493-1,hin_Latn,zero_width,False
ntx3-002448-2,tel_Latn,nfkc,False
ntx3-002448-2,tel_Latn,extra_spaces,False
ntx3-002448-2,tel_Latn,punctuation,False
ntx3-002448-2,tel_Latn,zero_width,False
ntx3-001141-0,eng_Latn,nfkc,False
ntx3-001141-0,eng_Latn,extra_spaces,False
ntx3-001141-0,eng_Latn,punctuation,False
ntx3-001141-0,eng_Latn,zero_width,False
ntx3-001211-3,tel_Telu,nfkc,False
ntx3-001211-3,tel_Telu,extra_spaces,False
ntx3-001211-3,tel_Telu,punctuation,False
ntx3-001211-3,tel_Telu,zero_width,False
ntx3-001148-1,hin_Latn,nfkc,False
ntx3-001148-1,hin_Latn,extra_spaces,False
ntx3-001148-1,hin_Latn,punctuation,False
ntx3-001148-1,hin_Latn,zero_width,False
ntx3-002229-1,hin_Latn,nfkc,False
ntx3-002229-1,hin_Latn,extra_spaces,False
ntx3-002229-1,hin_Latn,punctuation,False
ntx3-002229-1,hin_Latn,zero_width,False
ntx3-001531-1,hin_Latn,nfkc,False
ntx3-001531-1,hin_Latn,extra_spaces,False
ntx3-001531-1,hin_Latn,punctuation,False
ntx3-001531-1,hin_Latn,zero_width,False
ntx3-002100-3,tel_Telu,nfkc,False
ntx3-002100-3,tel_Telu,extra_spaces,False
ntx3-002100-3,tel_Telu,punctuation,False
ntx3-002100-3,tel_Telu,zero_width,False
ntx3-000504-2,tel_Latn,nfkc,False
ntx3-000504-2,tel_Latn,extra_spaces,False
ntx3-000504-2,tel_Latn,punctuation,False
ntx3-000504-2,tel_Latn,zero_width,False
ntx3-000817-2,tel_Latn,nfkc,False
ntx3-000817-2,tel_Latn,extra_spaces,False
ntx3-000817-2,tel_Latn,punctuation,False
ntx3-000817-2,tel_Latn,zero_width,False
ntx3-001903-0,eng_Latn,nfkc,False
ntx3-001903-0,eng_Latn,extra_spaces,False
ntx3-001903-0,eng_Latn,punctuation,False
ntx3-001903-0,eng_Latn,zero_width,False
ntx3-002493-0,eng_Latn,nfkc,False
ntx3-002493-0,eng_Latn,extra_spaces,False
ntx3-002493-0,eng_Latn,punctuation,False
ntx3-002493-0,eng_Latn,zero_width,False
ntx3-001757-3,tel_Telu,nfkc,False
ntx3-001757-3,tel_Telu,extra_spaces,False
ntx3-001757-3,tel_Telu,punctuation,False
ntx3-001757-3,tel_Telu,zero_width,False
ntx3-002460-1,hin_Latn,nfkc,False
ntx3-002460-1,hin_Latn,extra_spaces,False
ntx3-002460-1,hin_Latn,punctuation,False
ntx3-002460-1,hin_Latn,zero_width,False
ntx3-001366-0,eng_Latn,nfkc,False
ntx3-001366-0,eng_Latn,extra_spaces,False
ntx3-001366-0,eng_Latn,punctuation,False
ntx3-001366-0,eng_Latn,zero_width,False
ntx3-002019-2,tel_Latn,nfkc,False
ntx3-002019-2,tel_Latn,extra_spaces,False
ntx3-002019-2,tel_Latn,punctuation,False
ntx3-002019-2,tel_Latn,zero_width,False
ntx3-001950-3,tel_Telu,nfkc,False
ntx3-001950-3,tel_Telu,extra_spaces,False
ntx3-001950-3,tel_Telu,punctuation,False
ntx3-001950-3,tel_Telu,zero_width,False
ntx3-002436-3,tel_Telu,nfkc,False
ntx3-002436-3,tel_Telu,extra_spaces,False
ntx3-002436-3,tel_Telu,punctuation,False
ntx3-002436-3,tel_Telu,zero_width,False
ntx3-000495-1,hin_Latn,nfkc,False
ntx3-000495-1,hin_Latn,extra_spaces,False
ntx3-000495-1,hin_Latn,punctuation,False
ntx3-000495-1,hin_Latn,zero_width,False
ntx3-001653-1,hin_Latn,nfkc,False
ntx3-001653-1,hin_Latn,extra_spaces,False
ntx3-001653-1,hin_Latn,punctuation,False
ntx3-001653-1,hin_Latn,zero_width,False
ntx3-001625-0,eng_Latn,nfkc,False
ntx3-001625-0,eng_Latn,extra_spaces,False
ntx3-001625-0,eng_Latn,punctuation,False
ntx3-001625-0,eng_Latn,zero_width,False
ntx3-001932-3,tel_Telu,nfkc,False
ntx3-001932-3,tel_Telu,extra_spaces,False
ntx3-001932-3,tel_Telu,punctuation,False
ntx3-001932-3,tel_Telu,zero_width,False
ntx3-000468-0,eng_Latn,nfkc,False
ntx3-000468-0,eng_Latn,extra_spaces,False
ntx3-000468-0,eng_Latn,punctuation,False
ntx3-000468-0,eng_Latn,zero_width,False
ntx3-000285-0,eng_Latn,nfkc,False
ntx3-000285-0,eng_Latn,extra_spaces,False
ntx3-000285-0,eng_Latn,punctuation,False
ntx3-000285-0,eng_Latn,zero_width,False
ntx3-001584-1,hin_Latn,nfkc,False
ntx3-001584-1,hin_Latn,extra_spaces,False
ntx3-001584-1,hin_Latn,punctuation,False
ntx3-001584-1,hin_Latn,zero_width,False
ntx3-001970-3,tel_Telu,nfkc,False
ntx3-001970-3,tel_Telu,extra_spaces,False
ntx3-001970-3,tel_Telu,punctuation,False
ntx3-001970-3,tel_Telu,zero_width,False
ntx3-000254-3,tel_Telu,nfkc,False
ntx3-000254-3,tel_Telu,extra_spaces,False
ntx3-000254-3,tel_Telu,punctuation,False
ntx3-000254-3,tel_Telu,zero_width,False
ntx3-001580-3,tel_Telu,nfkc,False
ntx3-001580-3,tel_Telu,extra_spaces,False
ntx3-001580-3,tel_Telu,punctuation,False
ntx3-001580-3,tel_Telu,zero_width,False
ntx3-000589-3,tel_Telu,nfkc,False
ntx3-000589-3,tel_Telu,extra_spaces,False
ntx3-000589-3,tel_Telu,punctuation,False
ntx3-000589-3,tel_Telu,zero_width,False
ntx3-002249-0,eng_Latn,nfkc,False
ntx3-002249-0,eng_Latn,extra_spaces,False
ntx3-002249-0,eng_Latn,punctuation,False
ntx3-002249-0,eng_Latn,zero_width,False
ntx3-000413-1,hin_Latn,nfkc,False
ntx3-000413-1,hin_Latn,extra_spaces,False
ntx3-000413-1,hin_Latn,punctuation,False
ntx3-000413-1,hin_Latn,zero_width,False
ntx3-000876-2,tel_Latn,nfkc,False
ntx3-000876-2,tel_Latn,extra_spaces,False
ntx3-000876-2,tel_Latn,punctuation,False
ntx3-000876-2,tel_Latn,zero_width,False
ntx3-001353-2,tel_Latn,nfkc,False
ntx3-001353-2,tel_Latn,extra_spaces,False
ntx3-001353-2,tel_Latn,punctuation,False
ntx3-001353-2,tel_Latn,zero_width,False
ntx3-002098-0,eng_Latn,nfkc,False
ntx3-002098-0,eng_Latn,extra_spaces,False
ntx3-002098-0,eng_Latn,punctuation,False
ntx3-002098-0,eng_Latn,zero_width,False
ntx3-000857-2,tel_Latn,nfkc,False
ntx3-000857-2,tel_Latn,extra_spaces,False
ntx3-000857-2,tel_Latn,punctuation,False
ntx3-000857-2,tel_Latn,zero_width,False
ntx3-001045-1,hin_Latn,nfkc,False
ntx3-001045-1,hin_Latn,extra_spaces,False
ntx3-001045-1,hin_Latn,punctuation,False
ntx3-001045-1,hin_Latn,zero_width,False
ntx3-000538-0,eng_Latn,nfkc,False
ntx3-000538-0,eng_Latn,extra_spaces,False
ntx3-000538-0,eng_Latn,punctuation,False
ntx3-000538-0,eng_Latn,zero_width,False
ntx3-002267-2,tel_Latn,nfkc,False
ntx3-002267-2,tel_Latn,extra_spaces,False
ntx3-002267-2,tel_Latn,punctuation,False
ntx3-002267-2,tel_Latn,zero_width,False
ntx3-001472-0,eng_Latn,nfkc,False
ntx3-001472-0,eng_Latn,extra_spaces,False
ntx3-001472-0,eng_Latn,punctuation,False
ntx3-001472-0,eng_Latn,zero_width,False
ntx3-000890-1,hin_Latn,nfkc,False
ntx3-000890-1,hin_Latn,extra_spaces,False
ntx3-000890-1,hin_Latn,punctuation,False
ntx3-000890-1,hin_Latn,zero_width,False
ntx3-001732-3,tel_Telu,nfkc,False
ntx3-001732-3,tel_Telu,extra_spaces,False
ntx3-001732-3,tel_Telu,punctuation,False
ntx3-001732-3,tel_Telu,zero_width,False
ntx3-001486-2,tel_Latn,nfkc,False
ntx3-001486-2,tel_Latn,extra_spaces,False
ntx3-001486-2,tel_Latn,punctuation,False
ntx3-001486-2,tel_Latn,zero_width,False
ntx3-000399-1,hin_Latn,nfkc,False
ntx3-000399-1,hin_Latn,extra_spaces,False
ntx3-000399-1,hin_Latn,punctuation,False
ntx3-000399-1,hin_Latn,zero_width,False
ntx3-001685-0,eng_Latn,nfkc,False
ntx3-001685-0,eng_Latn,extra_spaces,False
ntx3-001685-0,eng_Latn,punctuation,False
ntx3-001685-0,eng_Latn,zero_width,False
ntx3-001112-0,eng_Latn,nfkc,False
ntx3-001112-0,eng_Latn,extra_spaces,False
ntx3-001112-0,eng_Latn,punctuation,False
ntx3-001112-0,eng_Latn,zero_width,False
ntx3-001705-1,hin_Latn,nfkc,False
ntx3-001705-1,hin_Latn,extra_spaces,False
ntx3-001705-1,hin_Latn,punctuation,False
ntx3-001705-1,hin_Latn,zero_width,False
ntx3-001695-0,eng_Latn,nfkc,False
ntx3-001695-0,eng_Latn,extra_spaces,False
ntx3-001695-0,eng_Latn,punctuation,False
ntx3-001695-0,eng_Latn,zero_width,False
ntx3-001528-0,eng_Latn,nfkc,False
ntx3-001528-0,eng_Latn,extra_spaces,False
ntx3-001528-0,eng_Latn,punctuation,False
ntx3-001528-0,eng_Latn,zero_width,False
ntx3-000457-2,tel_Latn,nfkc,False
ntx3-000457-2,tel_Latn,extra_spaces,False
ntx3-000457-2,tel_Latn,punctuation,False
ntx3-000457-2,tel_Latn,zero_width,False
ntx3-001225-3,tel_Telu,nfkc,False
ntx3-001225-3,tel_Telu,extra_spaces,False
ntx3-001225-3,tel_Telu,punctuation,False
ntx3-001225-3,tel_Telu,zero_width,False
ntx3-002334-3,tel_Telu,nfkc,False
ntx3-002334-3,tel_Telu,extra_spaces,False
ntx3-002334-3,tel_Telu,punctuation,False
ntx3-002334-3,tel_Telu,zero_width,False
ntx3-001645-0,eng_Latn,nfkc,False
ntx3-001645-0,eng_Latn,extra_spaces,False
ntx3-001645-0,eng_Latn,punctuation,False
ntx3-001645-0,eng_Latn,zero_width,False
ntx3-000985-1,hin_Latn,nfkc,False
ntx3-000985-1,hin_Latn,extra_spaces,False
ntx3-000985-1,hin_Latn,punctuation,False
ntx3-000985-1,hin_Latn,zero_width,False
ntx3-000246-3,tel_Telu,nfkc,False
ntx3-000246-3,tel_Telu,extra_spaces,False
ntx3-000246-3,tel_Telu,punctuation,False
ntx3-000246-3,tel_Telu,zero_width,False
ntx3-000520-3,tel_Telu,nfkc,False
ntx3-000520-3,tel_Telu,extra_spaces,False
ntx3-000520-3,tel_Telu,punctuation,False
ntx3-000520-3,tel_Telu,zero_width,False
ntx3-001307-3,tel_Telu,nfkc,False
ntx3-001307-3,tel_Telu,extra_spaces,False
ntx3-001307-3,tel_Telu,punctuation,False
ntx3-001307-3,tel_Telu,zero_width,False
ntx3-001246-1,hin_Latn,nfkc,False
ntx3-001246-1,hin_Latn,extra_spaces,False
ntx3-001246-1,hin_Latn,punctuation,False
ntx3-001246-1,hin_Latn,zero_width,False
ntx3-001487-0,eng_Latn,nfkc,False
ntx3-001487-0,eng_Latn,extra_spaces,False
ntx3-001487-0,eng_Latn,punctuation,False
ntx3-001487-0,eng_Latn,zero_width,False
ntx3-001759-1,hin_Latn,nfkc,False
ntx3-001759-1,hin_Latn,extra_spaces,False
ntx3-001759-1,hin_Latn,punctuation,False
ntx3-001759-1,hin_Latn,zero_width,False
ntx3-001101-3,tel_Telu,nfkc,False
ntx3-001101-3,tel_Telu,extra_spaces,False
ntx3-001101-3,tel_Telu,punctuation,False
ntx3-001101-3,tel_Telu,zero_width,False
ntx3-000555-2,tel_Latn,nfkc,False
ntx3-000555-2,tel_Latn,extra_spaces,False
ntx3-000555-2,tel_Latn,punctuation,False
ntx3-000555-2,tel_Latn,zero_width,False
ntx3-000746-2,tel_Latn,nfkc,False
ntx3-000746-2,tel_Latn,extra_spaces,False
ntx3-000746-2,tel_Latn,punctuation,False
ntx3-000746-2,tel_Latn,zero_width,False
ntx3-002327-2,tel_Latn,nfkc,False
ntx3-002327-2,tel_Latn,extra_spaces,False
ntx3-002327-2,tel_Latn,punctuation,False
ntx3-002327-2,tel_Latn,zero_width,False
ntx3-001578-2,tel_Latn,nfkc,False
ntx3-001578-2,tel_Latn,extra_spaces,False
ntx3-001578-2,tel_Latn,punctuation,False
ntx3-001578-2,tel_Latn,zero_width,False
ntx3-001059-3,tel_Telu,nfkc,False
ntx3-001059-3,tel_Telu,extra_spaces,False
ntx3-001059-3,tel_Telu,punctuation,False
ntx3-001059-3,tel_Telu,zero_width,False
ntx3-000890-3,tel_Telu,nfkc,False
ntx3-000890-3,tel_Telu,extra_spaces,False
ntx3-000890-3,tel_Telu,punctuation,False
ntx3-000890-3,tel_Telu,zero_width,False
ntx3-001315-3,tel_Telu,nfkc,False
ntx3-001315-3,tel_Telu,extra_spaces,False
ntx3-001315-3,tel_Telu,punctuation,False
ntx3-001315-3,tel_Telu,zero_width,False
ntx3-001698-1,hin_Latn,nfkc,False
ntx3-001698-1,hin_Latn,extra_spaces,False
ntx3-001698-1,hin_Latn,punctuation,False
ntx3-001698-1,hin_Latn,zero_width,False
ntx3-002253-2,tel_Latn,nfkc,False
ntx3-002253-2,tel_Latn,extra_spaces,False
ntx3-002253-2,tel_Latn,punctuation,False
ntx3-002253-2,tel_Latn,zero_width,False
ntx3-001821-3,tel_Telu,nfkc,False
ntx3-001821-3,tel_Telu,extra_spaces,False
ntx3-001821-3,tel_Telu,punctuation,False
ntx3-001821-3,tel_Telu,zero_width,False
ntx3-000375-2,tel_Latn,nfkc,False
ntx3-000375-2,tel_Latn,extra_spaces,False
ntx3-000375-2,tel_Latn,punctuation,False
ntx3-000375-2,tel_Latn,zero_width,False
ntx3-001663-1,hin_Latn,nfkc,False
ntx3-001663-1,hin_Latn,extra_spaces,False
ntx3-001663-1,hin_Latn,punctuation,False
ntx3-001663-1,hin_Latn,zero_width,False
ntx3-000160-3,tel_Telu,nfkc,False
ntx3-000160-3,tel_Telu,extra_spaces,False
ntx3-000160-3,tel_Telu,punctuation,False
ntx3-000160-3,tel_Telu,zero_width,False
ntx3-002089-3,tel_Telu,nfkc,False
ntx3-002089-3,tel_Telu,extra_spaces,False
ntx3-002089-3,tel_Telu,punctuation,False
ntx3-002089-3,tel_Telu,zero_width,False
ntx3-000248-3,tel_Telu,nfkc,False
ntx3-000248-3,tel_Telu,extra_spaces,False
ntx3-000248-3,tel_Telu,punctuation,False
ntx3-000248-3,tel_Telu,zero_width,False
ntx3-002191-2,tel_Latn,nfkc,False
ntx3-002191-2,tel_Latn,extra_spaces,False
ntx3-002191-2,tel_Latn,punctuation,False
ntx3-002191-2,tel_Latn,zero_width,False
ntx3-001301-1,hin_Latn,nfkc,False
ntx3-001301-1,hin_Latn,extra_spaces,False
ntx3-001301-1,hin_Latn,punctuation,False
ntx3-001301-1,hin_Latn,zero_width,False
ntx3-002498-2,tel_Latn,nfkc,False
ntx3-002498-2,tel_Latn,extra_spaces,False
ntx3-002498-2,tel_Latn,punctuation,False
ntx3-002498-2,tel_Latn,zero_width,False
ntx3-002035-2,tel_Latn,nfkc,False
ntx3-002035-2,tel_Latn,extra_spaces,False
ntx3-002035-2,tel_Latn,punctuation,False
ntx3-002035-2,tel_Latn,zero_width,False
ntx3-001475-3,tel_Telu,nfkc,False
ntx3-001475-3,tel_Telu,extra_spaces,False
ntx3-001475-3,tel_Telu,punctuation,False
ntx3-001475-3,tel_Telu,zero_width,False
ntx3-002181-1,hin_Latn,nfkc,False
ntx3-002181-1,hin_Latn,extra_spaces,False
ntx3-002181-1,hin_Latn,punctuation,False
ntx3-002181-1,hin_Latn,zero_width,False
ntx3-002089-0,eng_Latn,nfkc,False
ntx3-002089-0,eng_Latn,extra_spaces,False
ntx3-002089-0,eng_Latn,punctuation,False
ntx3-002089-0,eng_Latn,zero_width,False
ntx3-002040-3,tel_Telu,nfkc,False
ntx3-002040-3,tel_Telu,extra_spaces,False
ntx3-002040-3,tel_Telu,punctuation,False
ntx3-002040-3,tel_Telu,zero_width,False
ntx3-000254-1,hin_Latn,nfkc,False
ntx3-000254-1,hin_Latn,extra_spaces,False
ntx3-000254-1,hin_Latn,punctuation,False
ntx3-000254-1,hin_Latn,zero_width,False
ntx3-001889-3,tel_Telu,nfkc,False
ntx3-001889-3,tel_Telu,extra_spaces,False
ntx3-001889-3,tel_Telu,punctuation,False
ntx3-001889-3,tel_Telu,zero_width,False
ntx3-000449-2,tel_Latn,nfkc,False
ntx3-000449-2,tel_Latn,extra_spaces,False
ntx3-000449-2,tel_Latn,punctuation,False
ntx3-000449-2,tel_Latn,zero_width,False
ntx3-002303-3,tel_Telu,nfkc,False
ntx3-002303-3,tel_Telu,extra_spaces,False
ntx3-002303-3,tel_Telu,punctuation,False
ntx3-002303-3,tel_Telu,zero_width,False
ntx3-002291-2,tel_Latn,nfkc,False
ntx3-002291-2,tel_Latn,extra_spaces,False
ntx3-002291-2,tel_Latn,punctuation,False
ntx3-002291-2,tel_Latn,zero_width,False
ntx3-001904-1,hin_Latn,nfkc,False
ntx3-001904-1,hin_Latn,extra_spaces,False
ntx3-001904-1,hin_Latn,punctuation,False
ntx3-001904-1,hin_Latn,zero_width,False
ntx3-002011-1,hin_Latn,nfkc,False
ntx3-002011-1,hin_Latn,extra_spaces,False
ntx3-002011-1,hin_Latn,punctuation,False
ntx3-002011-1,hin_Latn,zero_width,False
ntx3-002253-3,tel_Telu,nfkc,False
ntx3-002253-3,tel_Telu,extra_spaces,False
ntx3-002253-3,tel_Telu,punctuation,False
ntx3-002253-3,tel_Telu,zero_width,False
ntx3-001288-0,eng_Latn,nfkc,False
ntx3-001288-0,eng_Latn,extra_spaces,False
ntx3-001288-0,eng_Latn,punctuation,False
ntx3-001288-0,eng_Latn,zero_width,False
ntx3-000259-2,tel_Latn,nfkc,False
ntx3-000259-2,tel_Latn,extra_spaces,False
ntx3-000259-2,tel_Latn,punctuation,False
ntx3-000259-2,tel_Latn,zero_width,False
ntx3-002309-0,eng_Latn,nfkc,False
ntx3-002309-0,eng_Latn,extra_spaces,False
ntx3-002309-0,eng_Latn,punctuation,False
ntx3-002309-0,eng_Latn,zero_width,False
ntx3-001131-0,eng_Latn,nfkc,False
ntx3-001131-0,eng_Latn,extra_spaces,False
ntx3-001131-0,eng_Latn,punctuation,False
ntx3-001131-0,eng_Latn,zero_width,False
ntx3-001814-0,eng_Latn,nfkc,False
ntx3-001814-0,eng_Latn,extra_spaces,False
ntx3-001814-0,eng_Latn,punctuation,False
ntx3-001814-0,eng_Latn,zero_width,False
ntx3-001384-3,tel_Telu,nfkc,False
ntx3-001384-3,tel_Telu,extra_spaces,False
ntx3-001384-3,tel_Telu,punctuation,False
ntx3-001384-3,tel_Telu,zero_width,False
ntx3-001780-1,hin_Latn,nfkc,False
ntx3-001780-1,hin_Latn,extra_spaces,False
ntx3-001780-1,hin_Latn,punctuation,False
ntx3-001780-1,hin_Latn,zero_width,False
ntx3-001936-0,eng_Latn,nfkc,False
ntx3-001936-0,eng_Latn,extra_spaces,False
ntx3-001936-0,eng_Latn,punctuation,False
ntx3-001936-0,eng_Latn,zero_width,False
ntx3-000449-3,tel_Telu,nfkc,False
ntx3-000449-3,tel_Telu,extra_spaces,False
ntx3-000449-3,tel_Telu,punctuation,False
ntx3-000449-3,tel_Telu,zero_width,False
ntx3-001208-2,tel_Latn,nfkc,False
ntx3-001208-2,tel_Latn,extra_spaces,False
ntx3-001208-2,tel_Latn,punctuation,False
ntx3-001208-2,tel_Latn,zero_width,False
ntx3-002210-3,tel_Telu,nfkc,False
ntx3-002210-3,tel_Telu,extra_spaces,False
ntx3-002210-3,tel_Telu,punctuation,False
ntx3-002210-3,tel_Telu,zero_width,False
ntx3-001301-2,tel_Latn,nfkc,False
ntx3-001301-2,tel_Latn,extra_spaces,False
ntx3-001301-2,tel_Latn,punctuation,False
ntx3-001301-2,tel_Latn,zero_width,False
ntx3-000337-0,eng_Latn,nfkc,False
ntx3-000337-0,eng_Latn,extra_spaces,False
ntx3-000337-0,eng_Latn,punctuation,False
ntx3-000337-0,eng_Latn,zero_width,False
ntx3-000529-3,tel_Telu,nfkc,False
ntx3-000529-3,tel_Telu,extra_spaces,False
ntx3-000529-3,tel_Telu,punctuation,False
ntx3-000529-3,tel_Telu,zero_width,False
ntx3-001191-2,tel_Latn,nfkc,False
ntx3-001191-2,tel_Latn,extra_spaces,False
ntx3-001191-2,tel_Latn,punctuation,False
ntx3-001191-2,tel_Latn,zero_width,False
ntx3-002486-2,tel_Latn,nfkc,False
ntx3-002486-2,tel_Latn,extra_spaces,False
ntx3-002486-2,tel_Latn,punctuation,False
ntx3-002486-2,tel_Latn,zero_width,False
ntx3-002141-0,eng_Latn,nfkc,False
ntx3-002141-0,eng_Latn,extra_spaces,False
ntx3-002141-0,eng_Latn,punctuation,False
ntx3-002141-0,eng_Latn,zero_width,False
ntx3-001103-1,hin_Latn,nfkc,False
ntx3-001103-1,hin_Latn,extra_spaces,False
ntx3-001103-1,hin_Latn,punctuation,False
ntx3-001103-1,hin_Latn,zero_width,False
ntx3-002046-3,tel_Telu,nfkc,False
ntx3-002046-3,tel_Telu,extra_spaces,False
ntx3-002046-3,tel_Telu,punctuation,False
ntx3-002046-3,tel_Telu,zero_width,False
ntx3-001580-1,hin_Latn,nfkc,False
ntx3-001580-1,hin_Latn,extra_spaces,False
ntx3-001580-1,hin_Latn,punctuation,False
ntx3-001580-1,hin_Latn,zero_width,False
ntx3-001084-2,tel_Latn,nfkc,False
ntx3-001084-2,tel_Latn,extra_spaces,False
ntx3-001084-2,tel_Latn,punctuation,False
ntx3-001084-2,tel_Latn,zero_width,False
ntx3-001514-1,hin_Latn,nfkc,False
ntx3-001514-1,hin_Latn,extra_spaces,False
ntx3-001514-1,hin_Latn,punctuation,False
ntx3-001514-1,hin_Latn,zero_width,False
ntx3-001197-3,tel_Telu,nfkc,False
ntx3-001197-3,tel_Telu,extra_spaces,False
ntx3-001197-3,tel_Telu,punctuation,False
ntx3-001197-3,tel_Telu,zero_width,False
ntx3-001742-3,tel_Telu,nfkc,False
ntx3-001742-3,tel_Telu,extra_spaces,False
ntx3-001742-3,tel_Telu,punctuation,False
ntx3-001742-3,tel_Telu,zero_width,False
ntx3-001763-1,hin_Latn,nfkc,False
ntx3-001763-1,hin_Latn,extra_spaces,False
ntx3-001763-1,hin_Latn,punctuation,False
ntx3-001763-1,hin_Latn,zero_width,False
ntx3-001032-3,tel_Telu,nfkc,False
ntx3-001032-3,tel_Telu,extra_spaces,False
ntx3-001032-3,tel_Telu,punctuation,False
ntx3-001032-3,tel_Telu,zero_width,False
